458 98 2
459 99 2
460 100 2
461 101 2
462 102 2
463 103 2
464 104 2
465 105 2
466 106 2
467 107 2
468 108 2
469 109 2
470 110 2
471 111 2
472 112 2
473 113 2
474 114 2
475 115 2
476 116 2
477 117 2
478 118 2
479 119 2
480 120 2
481 121 2
482 122 2
483 123 2
484 124 2
485 125 2
486 126 2
487 127 2
488 128 2
489 129 2
490 130 2
491 131 2
492 132 2
493 133 2
494 134 2
495 135 2
496 136 2
497 137 2
498 138 2
499 139 2
500 0 1
501 1 1
502 2 1
503 3 1
504 4 1
505 5 1
506 6 1
507 7 1
508 8 1
509 9 1
510 10 1
511 11 1
512 12 1
513 13 1
514 14 1
515 15 1
516 16 1
517 17 1
518 18 1
519 19 1
520 20 1
521 21 1
522 22 1
523 23 1
524 24 1
525 25 1
526 26 1
527 27 1
528 28 1
529 29 1
530 30 1
531 31 1
532 32 1
533 33 1
534 34 1
535 35 1
536 36 1
537 37 1
538 38 1
539 39 1
540 0 3
541 1 3
542 2 3
543 3 3
544 4 3
545 5 3
546 6 3
547 7 3
548 8 3
549 9 3
550 10 3
551 11 3
552 12 3
553 13 3
554 14 3
555 15 3
556 16 3
557 17 3
558 18 3
559 19 3
560 20 3
561 21 3
562 22 3
563 23 3
564 24 3
565 25 3
566 26 3
567 27 3
568 28 3
569 29 3
570 30 3
571 31 3
572 32 3
573 33 3
574 34 3
575 35 3
576 36 3
577 37 3
578 38 3
579 39 3
580 40 3
581 41 3
582 42 3
583 43 3
584 44 3
585 45 3
586 46 3
587 47 3
588 48 3
589 49 3
590 50 3
591 51 3
592 52 3
593 53 3
594 54 3
595 55 3
596 56 3
597 57 3
598 58 3
599 59 3
600 60 3
601 61 3
602 62 3
603 63 3
604 64 3
605 65 3
606 66 3
607 67 3
608 68 3
609 69 3
610 70 3
611 71 3
612 72 3
613 73 3
614 74 3
615 75 3
616 76 3
617 77 3
618 78 3
619 79 3
620 80 3
621 81 3
622 82 3
623 83 3
624 84 3
625 85 3
626 86 3
627 87 3
628 88 3
629 89 3
630 90 3
631 91 3
632 92 3
633 93 3
634 94 3
635 95 3
636 96 3
637 97 3
638 98 3
639 99 3
640 100 3
641 101 3
642 102 3
643 103 3
644 104 3
645 105 3
646 106 3
647 107 3
648 108 3
649 109 3
650 110 3
651 111 3
652 112 3
653 113 3
654 114 3
655 115 3
656 116 3
657 117 3
658 118 3
659 119 3
660 120 3
661 121 3
662 122 3
663 123 3
664 124 3
665 125 3
666 126 3
667 127 3
668 128 3
669 129 3
670 130 3
671 131 3
672 132 3
673 133 3
674 134 3
675 135 3
676 136 3
677 137 3
678 138 3
679 139 3
680 0 2
681 1 2
682 2 2
683 3 2
684 4 2
685 5 2
686 6 2
687 7 2
688 8 2
689 9 2
690 10 2
691 11 2
692 12 2
693 13 2
694 14 2
695 15 2
696 16 2
697 17 2
698 18 2
699 19 2
700 20 2
701 21 2
702 22 2
703 23 2
704 24 2
705 25 2
706 26 2
707 27 2
708 28 2
709 29 2
710 30 2
711 31 2
712 32 2
713 33 2
714 34 2
715 35 2
716 36 2
717 37 2
718 38 2
719 39 2
720 0 4
721 1 4
722 2 4
723 3 4
724 4 4
725 5 4
726 6 4
727 7 4
728 8 4
729 9 4
730 10 4
731 11 4
732 12 4
733 13 4
734 14 4
735 15 4
736 16 4
737 17 4
738 18 4
739 19 4
740 20 4
741 21 4
742 22 4
743 23 4
744 24 4
745 25 4
746 26 4
747 27 4
748 28 4
749 29 4
750 30 4
751 31 4
752 32 4
753 33 4
754 34 4
755 35 4
756 36 4
757 37 4
758 38 4
759 39 4
760 40 4
761 41 4
762 42 4
763 43 4
764 44 4
765 45 4
766 46 4
767 47 4
768 48 4
769 49 4
770 50 4
771 51 4
772 52 4
773 53 4
774 54 4
775 55 4
776 56 4
777 57 4
778 58 4
779 59 4
780 60 4
781 61 4
782 62 4
783 63 4
784 64 4
785 65 4
786 66 4
787 67 4
788 68 4
789 69 4
790 70 4
791 71 4
792 72 4
793 73 4
794 74 4
795 75 4
796 76 4
797 77 4
798 78 4
799 79 4
800 0 1
801 1 1
802 2 1
803 3 1
804 4 1
805 5 1
806 6 1
807 7 1
808 8 1
809 9 1
810 10 1
811 11 1
812 12 1
813 13 1
814 14 1
815 15 1
816 16 1
817 17 1
818 18 1
819 19 1
820 20 1
821 21 1
822 22 1
823 23 1
824 24 1
825 25 1
826 26 1
827 27 1
828 28 1
829 29 1
830 30 1
831 31 1
832 32 1
833 33 1
834 34 1
835 35 1
836 36 1
837 37 1
838 38 1
839 39 1
840 40 1
841 41 1
842 42 1
843 43 1
844 44 1
845 45 1
846 46 1
847 47 1
848 48 1
849 49 1
850 50 1
851 51 1
852 52 1
853 53 1
854 54 1
855 55 1
856 56 1
857 57 1
858 58 1
859 59 1
860 0 3
861 1 3
862 2 3
863 3 3
864 4 3
865 5 3
866 6 3
867 7 3
868 8 3
869 9 3
870 10 3
871 11 3
872 12 3
873 13 3
874 14 3
875 15 3
876 16 3
877 17 3
878 18 3
879 19 3
880 20 3
881 21 3
882 22 3
883 23 3
884 24 3
885 25 3
886 26 3
887 27 3
888 28 3
889 29 3
890 30 3
891 31 3
892 32 3
893 33 3
894 34 3
895 35 3
896 36 3
897 37 3
898 38 3
899 39 3
900 0 5
901 1 5
902 2 5
903 3 5
904 4 5
905 5 5
906 6 5
907 7 5
908 8 5
909 9 5
910 10 5
911 11 5
912 12 5
913 13 5
914 14 5
915 15 5
916 16 5
917 17 5
918 18 5
919 19 5
920 20 5
921 21 5
922 22 5
923 23 5
924 24 5
925 25 5
926 26 5
927 27 5
928 28 5
929 29 5
930 30 5
931 31 5
932 32 5
933 33 5
934 34 5
935 35 5
936 36 5
937 37 5
938 38 5
939 39 5
940 40 5
941 41 5
942 42 5
943 43 5
944 44 5
945 45 5
946 46 5
947 47 5
948 48 5
949 49 5
950 50 5
951 51 5
952 52 5
953 53 5
954 54 5
955 55 5
956 56 5
957 57 5
958 58 5
959 59 5
960 60 5
961 61 5
962 62 5
963 63 5
964 64 5
965 65 5
966 66 5
967 67 5
968 68 5
969 69 5
970 70 5
971 71 5
972 72 5
973 73 5
974 74 5
975 75 5
976 76 5
977 77 5
978 78 5
979 79 5
980 0 2
981 1 2
982 2 2
983 3 2
984 4 2
985 5 2
986 6 2
987 7 2
988 8 2
989 9 2
990 10 2
991 11 2
992 12 2
993 13 2
994 14 2
995 15 2
996 16 2
997 17 2
998 18 2
999 19 2
1000 0 1
1001 1 1
1002 2 1
1003 3 1
1004 4 1
1005 5 1
1006 6 1
1007 7 1
1008 8 1
1009 9 1
1010 10 1
1011 11 1
1012 12 1
1013 13 1
1014 14 1
1015 15 1
1016 16 1
1017 17 1
1018 18 1
1019 19 1
1020 20 1
1021 21 1
1022 22 1
1023 23 1
1024 24 1
1025 25 1
1026 26 1
1027 27 1
1028 28 1
1029 29 1
1030 30 1
1031 31 1
1032 32 1
1033 33 1
1034 34 1
1035 35 1
1036 36 1
1037 37 1
1038 38 1
1039 39 1
1040 0 4
1041 1 4
1042 2 4
1043 3 4
1044 4 4
1045 5 4
1046 6 4
1047 7 4
1048 8 4
1049 9 4
1050 10 4
1051 11 4
1052 12 4
1053 13 4
1054 14 4
1055 15 4
1056 16 4
1057 17 4
1058 18 4
1059 19 4
1060 20 4
1061 21 4
1062 22 4
1063 23 4
1064 24 4
1065 25 4
1066 26 4
1067 27 4
1068 28 4
1069 29 4
1070 30 4
1071 31 4
1072 32 4
1073 33 4
1074 34 4
1075 35 4
1076 36 4
1077 37 4
1078 38 4
1079 39 4
1080 0 6
1081 1 6
1082 2 6
1083 3 6
1084 4 6
1085 5 6
1086 6 6
1087 7 6
1088 8 6
1089 9 6
1090 10 6
1091 11 6
1092 12 6
1093 13 6
1094 14 6
1095 15 6
1096 16 6
1097 17 6
1098 18 6
1099 19 6
1100 20 6
1101 21 6
1102 22 6
1103 23 6
1104 24 6
1105 25 6
1106 26 6
1107 27 6
1108 28 6
1109 29 6
1110 30 6
1111 31 6
1112 32 6
1113 33 6
1114 34 6
1115 35 6
1116 36 6
1117 37 6
1118 38 6
1119 39 6
1120 40 6
1121 41 6
1122 42 6
1123 43 6
1124 44 6
1125 45 6
1126 46 6
1127 47 6
1128 48 6
1129 49 6
1130 50 6
1131 51 6
1132 52 6
1133 53 6
1134 54 6
1135 55 6
1136 56 6
1137 57 6
1138 58 6
1139 59 6
1140 60 6
1141 61 6
1142 62 6
1143 63 6
1144 64 6
1145 65 6
1146 66 6
1147 67 6
1148 68 6
1149 69 6
1150 70 6
1151 71 6
1152 72 6
1153 73 6
1154 74 6
1155 75 6
1156 76 6
1157 77 6
1158 78 6
1159 79 6
1160 0 3
1161 1 3
1162 2 3
1163 3 3
1164 4 3
1165 5 3
1166 6 3
1167 7 3
1168 8 3
1169 9 3
1170 10 3
1171 11 3
1172 12 3
1173 13 3
1174 14 3
1175 15 3
1176 16 3
1177 17 3
1178 18 3
1179 19 3
1180 0 2
1181 1 2
1182 2 2
1183 3 2
1184 4 2
1185 5 2
1186 6 2
1187 7 2
1188 8 2
1189 9 2
1190 10 2
1191 11 2
1192 12 2
1193 13 2
1194 14 2
1195 15 2
1196 16 2
1197 17 2
1198 18 2
1199 19 2
1200 20 2
1201 21 2
1202 22 2
1203 23 2
1204 24 2
1205 25 2
1206 26 2
1207 27 2
1208 28 2
1209 29 2
1210 30 2
1211 31 2
1212 32 2
1213 33 2
1214 34 2
1215 35 2
1216 36 2
1217 37 2
1218 38 2
1219 39 2
1220 0 5
1221 1 5
1222 2 5
1223 3 5
1224 4 5
1225 5 5
1226 6 5
1227 7 5
1228 8 5
1229 9 5
1230 10 5
1231 11 5
1232 12 5
1233 13 5
1234 14 5
1235 15 5
1236 16 5
1237 17 5
1238 18 5
1239 19 5
1240 20 5
1241 21 5
1242 22 5
1243 23 5
1244 24 5
1245 25 5
1246 26 5
1247 27 5
1248 28 5
1249 29 5
1250 30 5
1251 31 5
1252 32 5
1253 33 5
1254 34 5
1255 35 5
1256 36 5
1257 37 5
1258 38 5
1259 39 5
1260 0 7
1261 1 7
1262 2 7
1263 3 7
1264 4 7
1265 5 7
1266 6 7
1267 7 7
1268 8 7
1269 9 7
1270 10 7
1271 11 7
1272 12 7
1273 13 7
1274 14 7
1275 15 7
1276 16 7
1277 17 7
1278 18 7
1279 19 7
1280 20 7
1281 21 7
1282 22 7
1283 23 7
1284 24 7
1285 25 7
1286 26 7
1287 27 7
1288 28 7
1289 29 7
1290 30 7
1291 31 7
1292 32 7
1293 33 7
1294 34 7
1295 35 7
1296 36 7
1297 37 7
1298 38 7
1299 39 7
1300 0 2
1301 1 2
1302 2 2
1303 3 2
1304 4 2
1305 5 2
1306 6 2
1307 7 2
1308 8 2
1309 9 2
1310 10 2
1311 11 2
1312 12 2
1313 13 2
1314 14 2
1315 15 2
1316 16 2
1317 17 2
1318 18 2
1319 19 2
1320 20 2
1321 21 2
1322 22 2
1323 23 2
1324 24 2
1325 25 2
1326 26 2
1327 27 2
1328 28 2
1329 29 2
1330 30 2
1331 31 2
1332 32 2
1333 33 2
1334 34 2
1335 35 2
1336 36 2
1337 37 2
1338 38 2
1339 39 2
1340 0 4
1341 1 4
1342 2 4
1343 3 4
1344 4 4
1345 5 4
1346 6 4
1347 7 4
1348 8 4
1349 9 4
1350 10 4
1351 11 4
1352 12 4
1353 13 4
1354 14 4
1355 15 4
1356 16 4
1357 17 4
1358 18 4
1359 19 4
1360 0 3
1361 1 3
1362 2 3
1363 3 3
1364 4 3
1365 5 3
1366 6 3
1367 7 3
1368 8 3
1369 9 3
1370 10 3
1371 11 3
1372 12 3
1373 13 3
1374 14 3
1375 15 3
1376 16 3
1377 17 3
1378 18 3
1379 19 3
1380 20 3
1381 21 3
1382 22 3
1383 23 3
1384 24 3
1385 25 3
1386 26 3
1387 27 3
1388 28 3
1389 29 3
1390 30 3
1391 31 3
1392 32 3
1393 33 3
1394 34 3
1395 35 3
1396 36 3
1397 37 3
1398 38 3
1399 39 3
1400 0 6
1401 1 6
1402 2 6
1403 3 6
1404 4 6
1405 5 6
1406 6 6
1407 7 6
1408 8 6
1409 9 6
1410 10 6
1411 11 6
1412 12 6
1413 13 6
1414 14 6
1415 15 6
1416 16 6
1417 17 6
1418 18 6
1419 19 6
1420 20 6
1421 21 6
1422 22 6
1423 23 6
1424 24 6
1425 25 6
1426 26 6
1427 27 6
1428 28 6
1429 29 6
1430 30 6
1431 31 6
1432 32 6
1433 33 6
1434 34 6
1435 35 6
1436 36 6
1437 37 6
1438 38 6
1439 39 6
1440 0 8
1441 1 8
1442 2 8
1443 3 8
1444 4 8
1445 5 8
1446 6 8
1447 7 8
1448 8 8
1449 9 8
1450 10 8
1451 11 8
1452 12 8
1453 13 8
1454 14 8
1455 15 8
1456 16 8
1457 17 8
1458 18 8
1459 19 8
1460 20 8
1461 21 8
1462 22 8
1463 23 8
1464 24 8
1465 25 8
1466 26 8
1467 27 8
1468 28 8
1469 29 8
1470 30 8
1471 31 8
1472 32 8
1473 33 8
1474 34 8
1475 35 8
1476 36 8
1477 37 8
1478 38 8
1479 39 8
1480 0 3
1481 1 3
1482 2 3
1483 3 3
1484 4 3
1485 5 3
1486 6 3
1487 7 3
1488 8 3
1489 9 3
1490 10 3
1491 11 3
1492 12 3
1493 13 3
1494 14 3
1495 15 3
1496 16 3
1497 17 3
1498 18 3
1499 19 3
1500 0 2
1501 1 2
1502 2 2
1503 3 2
1504 4 2
1505 5 2
1506 6 2
1507 7 2
1508 8 2
1509 9 2
1510 10 2
1511 11 2
1512 12 2
1513 13 2
1514 14 2
1515 15 2
1516 16 2
1517 17 2
1518 18 2
1519 19 2
1520 0 5
1521 1 5
1522 2 5
1523 3 5
1524 4 5
1525 5 5
1526 6 5
1527 7 5
1528 8 5
1529 9 5
1530 10 5
1531 11 5
1532 12 5
1533 13 5
1534 14 5
1535 15 5
1536 16 5
1537 17 5
1538 18 5
1539 19 5
1540 0 4
1541 1 4
1542 2 4
1543 3 4
1544 4 4
1545 5 4
1546 6 4
1547 7 4
1548 8 4
1549 9 4
1550 10 4
1551 11 4
1552 12 4
1553 13 4
1554 14 4
1555 15 4
1556 16 4
1557 17 4
1558 18 4
1559 19 4
1560 20 4
1561 21 4
1562 22 4
1563 23 4
1564 24 4
1565 25 4
1566 26 4
1567 27 4
1568 28 4
1569 29 4
1570 30 4
1571 31 4
1572 32 4
1573 33 4
1574 34 4
1575 35 4
1576 36 4
1577 37 4
1578 38 4
1579 39 4
1580 0 7
1581 1 7
1582 2 7
1583 3 7
1584 4 7
1585 5 7
1586 6 7
1587 7 7
1588 8 7
1589 9 7
1590 10 7
1591 11 7
1592 12 7
1593 13 7
1594 14 7
1595 15 7
1596 16 7
1597 17 7
1598 18 7
1599 19 7
1600 0 1
1601 1 1
1602 2 1
1603 3 1
1604 4 1
1605 5 1
1606 6 1
1607 7 1
1608 8 1
1609 9 1
1610 10 1
1611 11 1
1612 12 1
1613 13 1
1614 14 1
1615 15 1
1616 16 1
1617 17 1
1618 18 1
1619 19 1
1620 0 9
1621 1 9
1622 2 9
1623 3 9
1624 4 9
1625 5 9
1626 6 9
1627 7 9
1628 8 9
1629 9 9
1630 10 9
1631 11 9
1632 12 9
1633 13 9
1634 14 9
1635 15 9
1636 16 9
1637 17 9
1638 18 9
1639 19 9
1640 20 9
1641 21 9
1642 22 9
1643 23 9
1644 24 9
1645 25 9
1646 26 9
1647 27 9
1648 28 9
1649 29 9
1650 30 9
1651 31 9
1652 32 9
1653 33 9
1654 34 9
1655 35 9
1656 36 9
1657 37 9
1658 38 9
1659 39 9
1660 0 4
1661 1 4
1662 2 4
1663 3 4
1664 4 4
1665 5 4
1666 6 4
1667 7 4
1668 8 4
1669 9 4
1670 10 4
1671 11 4
1672 12 4
1673 13 4
1674 14 4
1675 15 4
1676 16 4
1677 17 4
1678 18 4
1679 19 4
1680 0 3
1681 1 3
1682 2 3
1683 3 3
1684 4 3
1685 5 3
1686 6 3
1687 7 3
1688 8 3
1689 9 3
1690 10 3
1691 11 3
1692 12 3
1693 13 3
1694 14 3
1695 15 3
1696 16 3
1697 17 3
1698 18 3
1699 19 3
1700 0 6
1701 1 6
1702 2 6
1703 3 6
1704 4 6
1705 5 6
1706 6 6
1707 7 6
1708 8 6
1709 9 6
1710 10 6
1711 11 6
1712 12 6
1713 13 6
1714 14 6
1715 15 6
1716 16 6
1717 17 6
1718 18 6
1719 19 6
1720 0 5
1721 1 5
1722 2 5
1723 3 5
1724 4 5
1725 5 5
1726 6 5
1727 7 5
1728 8 5
1729 9 5
1730 10 5
1731 11 5
1732 12 5
1733 13 5
1734 14 5
1735 15 5
1736 16 5
1737 17 5
1738 18 5
1739 19 5
1740 20 5
1741 21 5
1742 22 5
1743 23 5
1744 24 5
1745 25 5
1746 26 5
1747 27 5
1748 28 5
1749 29 5
1750 30 5
1751 31 5
1752 32 5
1753 33 5
1754 34 5
1755 35 5
1756 36 5
1757 37 5
1758 38 5
1759 39 5
1760 0 8
1761 1 8
1762 2 8
1763 3 8
1764 4 8
1765 5 8
1766 6 8
1767 7 8
1768 8 8
1769 9 8
1770 10 8
1771 11 8
1772 12 8
1773 13 8
1774 14 8
1775 15 8
1776 16 8
1777 17 8
1778 18 8
1779 19 8
1780 0 2
1781 1 2
1782 2 2
1783 3 2
1784 4 2
1785 5 2
1786 6 2
1787 7 2
1788 8 2
1789 9 2
1790 10 2
1791 11 2
1792 12 2
1793 13 2
1794 14 2
1795 15 2
1796 16 2
1797 17 2
1798 18 2
1799 19 2
1800 0 2
1801 1 2
1802 2 2
1803 3 2
1804 4 2
1805 5 2
1806 6 2
1807 7 2
1808 8 2
1809 9 2
1810 10 2
1811 11 2
1812 12 2
1813 13 2
1814 14 2
1815 15 2
1816 16 2
1817 17 2
1818 18 2
1819 19 2
1820 20 2
1821 21 2
1822 22 2
1823 23 2
1824 24 2
1825 25 2
1826 26 2
1827 27 2
1828 28 2
1829 29 2
1830 30 2
1831 31 2
1832 32 2
1833 33 2
1834 34 2
1835 35 2
1836 36 2
1837 37 2
1838 38 2
1839 39 2
1840 0 5
1841 1 5
1842 2 5
1843 3 5
1844 4 5
1845 5 5
1846 6 5
1847 7 5
1848 8 5
1849 9 5
1850 10 5
1851 11 5
1852 12 5
1853 13 5
1854 14 5
1855 15 5
1856 16 5
1857 17 5
1858 18 5
1859 19 5
1860 0 4
1861 1 4
1862 2 4
1863 3 4
1864 4 4
1865 5 4
1866 6 4
1867 7 4
1868 8 4
1869 9 4
1870 10 4
1871 11 4
1872 12 4
1873 13 4
1874 14 4
1875 15 4
1876 16 4
1877 17 4
1878 18 4
1879 19 4
1880 0 7
1881 1 7
1882 2 7
1883 3 7
1884 4 7
1885 5 7
1886 6 7
1887 7 7
1888 8 7
1889 9 7
1890 10 7
1891 11 7
1892 12 7
1893 13 7
1894 14 7
1895 15 7
1896 16 7
1897 17 7
1898 18 7
1899 19 7
1900 0 6
1901 1 6
1902 2 6
1903 3 6
1904 4 6
1905 5 6
1906 6 6
1907 7 6
1908 8 6
1909 9 6
1910 10 6
1911 11 6
1912 12 6
1913 13 6
1914 14 6
1915 15 6
1916 16 6
1917 17 6
1918 18 6
1919 19 6
1920 20 6
1921 21 6
1922 22 6
1923 23 6
1924 24 6
1925 25 6
1926 26 6
1927 27 6
1928 28 6
1929 29 6
1930 30 6
1931 31 6
1932 32 6
1933 33 6
1934 34 6
1935 35 6
1936 36 6
1937 37 6
1938 38 6
1939 39 6
1940 0 9
1941 1 9
1942 2 9
1943 3 9
1944 4 9
1945 5 9
1946 6 9
1947 7 9
1948 8 9
1949 9 9
1950 10 9
1951 11 9
1952 12 9
1953 13 9
1954 14 9
1955 15 9
1956 16 9
1957 17 9
1958 18 9
1959 19 9
1960 0 3
1961 1 3
1962 2 3
1963 3 3
1964 4 3
1965 5 3
1966 6 3
1967 7 3
1968 8 3
1969 9 3
1970 10 3
1971 11 3
1972 12 3
1973 13 3
1974 14 3
1975 15 3
1976 16 3
1977 17 3
1978 18 3
1979 19 3
1980 0 3
1981 1 3
1982 2 3
1983 3 3
1984 4 3
1985 5 3
1986 6 3
1987 7 3
1988 8 3
1989 9 3
1990 10 3
1991 11 3
1992 12 3
1993 13 3
1994 14 3
1995 15 3
1996 16 3
1997 17 3
1998 18 3
1999 19 3
2000 0 2
2001 1 2
2002 2 2
2003 3 2
2004 4 2
2005 5 2
2006 6 2
2007 7 2
2008 8 2
2009 9 2
2010 10 2
2011 11 2
2012 12 2
2013 13 2
2014 14 2
2015 15 2
2016 16 2
2017 17 2
2018 18 2
2019 19 2
2020 0 6
2021 1 6
2022 2 6
2023 3 6
2024 4 6
2025 5 6
2026 6 6
2027 7 6
2028 8 6
2029 9 6
2030 10 6
2031 11 6
2032 12 6
2033 13 6
2034 14 6
2035 15 6
2036 16 6
2037 17 6
2038 18 6
2039 19 6
2040 0 5
2041 1 5
2042 2 5
2043 3 5
2044 4 5
2045 5 5
2046 6 5
2047 7 5
2048 8 5
2049 9 5
2050 10 5
2051 11 5
2052 12 5
2053 13 5
2054 14 5
2055 15 5
2056 16 5
2057 17 5
2058 18 5
2059 19 5
2060 0 8
2061 1 8
2062 2 8
2063 3 8
2064 4 8
2065 5 8
2066 6 8
2067 7 8
2068 8 8
2069 9 8
2070 10 8
2071 11 8
2072 12 8
2073 13 8
2074 14 8
2075 15 8
2076 16 8
2077 17 8
2078 18 8
2079 19 8
2080 0 7
2081 1 7
2082 2 7
2083 3 7
2084 4 7
2085 5 7
2086 6 7
2087 7 7
2088 8 7
2089 9 7
2090 10 7
2091 11 7
2092 12 7
2093 13 7
2094 14 7
2095 15 7
2096 16 7
2097 17 7
2098 18 7
2099 19 7
2100 0 2
2101 1 2
2102 2 2
2103 3 2
2104 4 2
2105 5 2
2106 6 2
2107 7 2
2108 8 2
2109 9 2
2110 10 2
2111 11 2
2112 12 2
2113 13 2
2114 14 2
2115 15 2
2116 16 2
2117 17 2
2118 18 2
2119 19 2
2120 0 10
2121 1 10
2122 2 10
2123 3 10
2124 4 10
2125 5 10
2126 6 10
2127 7 10
2128 8 10
2129 9 10
2130 10 10
2131 11 10
2132 12 10
2133 13 10
2134 14 10
2135 15 10
2136 16 10
2137 17 10
2138 18 10
2139 19 10
2140 0 4
2141 1 4
2142 2 4
2143 3 4
2144 4 4
2145 5 4
2146 6 4
2147 7 4
2148 8 4
2149 9 4
2150 10 4
2151 11 4
2152 12 4
2153 13 4
2154 14 4
2155 15 4
2156 16 4
2157 17 4
2158 18 4
2159 19 4
2160 0 4
2161 1 4
2162 2 4
2163 3 4
2164 4 4
2165 5 4
2166 6 4
2167 7 4
2168 8 4
2169 9 4
2170 10 4
2171 11 4
2172 12 4
2173 13 4
2174 14 4
2175 15 4
2176 16 4
2177 17 4
2178 18 4
2179 19 4
2180 0 3
2181 1 3
2182 2 3
2183 3 3
2184 4 3
2185 5 3
2186 6 3
2187 7 3
2188 8 3
2189 9 3
2190 10 3
2191 11 3
2192 12 3
2193 13 3
2194 14 3
2195 15 3
2196 16 3
2197 17 3
2198 18 3
2199 19 3
2200 0 7
2201 1 7
2202 2 7
2203 3 7
2204 4 7
2205 5 7
2206 6 7
2207 7 7
2208 8 7
2209 9 7
2210 10 7
2211 11 7
2212 12 7
2213 13 7
2214 14 7
2215 15 7
2216 16 7
2217 17 7
2218 18 7
2219 19 7
2220 0 6
2221 1 6
2222 2 6
2223 3 6
2224 4 6
2225 5 6
2226 6 6
2227 7 6
2228 8 6
2229 9 6
2230 10 6
2231 11 6
2232 12 6
2233 13 6
2234 14 6
2235 15 6
2236 16 6
2237 17 6
2238 18 6
2239 19 6
2240 0 9
2241 1 9
2242 2 9
2243 3 9
2244 4 9
2245 5 9
2246 6 9
2247 7 9
2248 8 9
2249 9 9
2250 10 9
2251 11 9
2252 12 9
2253 13 9
2254 14 9
2255 15 9
2256 16 9
2257 17 9
2258 18 9
2259 19 9
2260 0 8
2261 1 8
2262 2 8
2263 3 8
2264 4 8
2265 5 8
2266 6 8
2267 7 8
2268 8 8
2269 9 8
2270 10 8
2271 11 8
2272 12 8
2273 13 8
2274 14 8
2275 15 8
2276 16 8
2277 17 8
2278 18 8
2279 19 8
2280 0 3
2281 1 3
2282 2 3
2283 3 3
2284 4 3
2285 5 3
2286 6 3
2287 7 3
2288 8 3
2289 9 3
2290 10 3
2291 11 3
2292 12 3
2293 13 3
2294 14 3
2295 15 3
2296 16 3
